"lhs","op","rhs","mi","riv","fmi","epc","sepc.lv","sepc.all"
"Internalizing","=~","Others_Describe_Giving",3062.4604364801,0.0537790760634347,0.051034488428386,-0.6016092545935,-0.6016092545935,-0.467201744013174
"Detachment","=~","Felt_Belong_Freq",3052.02426554961,0.0577234638845836,0.0545733037561529,0.618382472247634,0.618382472247634,0.376975941515399
"Detachment","=~","Keep_Work_Problems",2852.75113430496,0.104580053617736,0.0946785642880422,-0.462673091201251,-0.462673091201251,-0.439184269581153
"Detachment","=~","Effective_Talking_People",2729.31889840991,0.136321713476667,0.11996753371858,-0.547286554853643,-0.547286554853643,-0.421901771314673
"Internalizing","=~","Effective_Talking_People",2698.21045054479,0.173997074614141,0.148209121109888,-0.413177901085031,-0.413177901085031,-0.31851800957429
"Antagonistic_Externalizing","=~","Felt_Belong_Freq",2692.87682436287,0.0583503686722243,0.0551333191723918,0.664982559309678,0.664982559309678,0.40538394264031
"Weigh_Possibilities","~~","Like_Think_Over",2637.69433504826,0.035602905267218,0.0343789159784477,-0.587394281123398,-0.587394281123398,-0.587394281123398
"Upset_Freq_30_Day","~~","Angry_Freq",2582.84327884668,0.089176624068453,0.0818752643949953,0.657530232979019,0.657530232979019,0.657530232979019
"Detachment","=~","Avoid_Distraction",2506.9924757058,0.138976793351942,0.122018985955755,-0.421431203774711,-0.421431203774711,-0.412049726374723
"Internalizing","=~","Good_Influence_People",2469.70312587452,0.151589612772861,0.131635099076532,-0.467170225234931,-0.467170225234931,-0.32234976443243
"Detachment","=~","Dont_Give_Up",2464.41215656271,0.0680684388538278,0.0637304093798276,-0.479408601897127,-0.479408601897127,-0.384727310696065
"Internalizing","=~","Keep_Work_Problems",2449.32350974786,0.0945826264859603,0.0864097640482452,-0.303179888024783,-0.303179888024783,-0.287788061659946
"Disinhibited_Externalizing","=~","Felt_Close_Others_Freq",2397.89778980684,0.0743941201122345,0.0692428585745267,1.48470732447739,1.48470732447739,0.583745813538915
"Internalizing","=~","Most_See_Love",2368.40457901696,0.0600859003352575,0.0566802183825433,-0.461190530574714,-0.461190530574714,-0.392788541018441
"Disinhibited_Externalizing","=~","Enthusiastic_Freq",2344.94062117839,0.0609317935612634,0.057432338187106,-0.408732090468428,-0.408732090468428,-0.247606427240669
"Warmth","=~","Keep_Work_Problems",2312.91363797356,0.0671188257822212,0.0628972370841847,0.568770885452325,0.568770885452325,0.539895519965217
"Disinhibited_Externalizing","=~","Cautious_Person",2251.80489963865,0.0219896703025079,0.0215165289253843,-0.419747894705908,-0.419747894705908,-0.419489377849009
"Warmth","=~","Enthusiastic_Freq",2242.53806739363,0.0494035900811552,0.0470777787956058,-0.574829662429268,-0.574829662429268,-0.348226785647808
"Frustrated_Freq_30_Day","~~","Angry_Freq",2170.06381995287,0.0553439517666407,0.0524416250019675,0.602012321551931,0.602012321551931,0.602012321551931
"Warmth","=~","Effective_Talking_People",2109.41605155279,0.132237872234734,0.116793366020986,0.531687394523194,0.531687394523194,0.409875246955784
"Warmth","=~","Dont_Give_Up",2030.25295627958,0.0499264807343634,0.0475523588084403,0.600662379267326,0.600662379267326,0.482033777137595
"Detachment","=~","Good_Influence_People",1983.9485592794,0.192249023993659,0.161249051267566,-0.585706656057924,-0.585706656057924,-0.404141681939882
"Detachment","=~","Rarely_Give_Up",1788.27312266717,0.166830916090638,0.142977798916736,-0.419218777756305,-0.419218777756305,-0.342189135584511
"Internalizing","=~","Dont_Give_Up",1762.09168654319,0.0857415507447566,0.0789704978002756,-0.292802280941676,-0.292802280941676,-0.234974972965959
"Warmth","=~","Rarely_Give_Up",1721.74502873163,0.120109054863988,0.107229786548394,0.563617323329349,0.563617323329349,0.460054966722021
"Internalizing","=~","I_Am_Warm_Person",1709.53291245007,0.0612843448482876,0.057745452616705,-0.425029323732173,-0.425029323732173,-0.360484228572621
"Like_Think_Over","~~","Cautious_Person",1676.48540559405,0.0524904536616508,0.0498726173515728,-0.471501140134028,-0.471501140134028,-0.471501140134028
"Detachment","=~","Important_Sympathetic",1632.22094840692,0.0790994205355036,0.0733013279686968,-0.404139631387913,-0.404139631387913,-0.401774043904296
"Most_See_Love","~~","Others_Describe_Giving",1617.14215050465,0.0444785115320102,0.0425844199195352,-0.498262069606129,-0.498262069606129,-0.498262069606129
"Irritabiltiy_Frequency","~~","Irritable_Freq_30_Day",1610.80747964708,0.0775067843839461,0.0719315975613646,-0.526049382764113,-0.526049382764113,-0.526049382764113
"Moody","~~","Mood_Up_Down",1574.91991563078,0.0657389506766782,0.0616839148413765,-0.529811387702202,-0.529811387702202,-0.529811387702202
"Internalizing","=~","Rarely_Give_Up",1571.07804748841,0.182786476360609,0.154538862266194,-0.284973778544663,-0.284973778544663,-0.232611624881396
"Internalizing","=~","Important_Sympathetic",1551.44862215058,0.192460904408903,0.161398083322744,-0.33338798123621,-0.33338798123621,-0.331436602461602
"Detachment","=~","Sense_Of_Direction",1528.31306185016,0.0417509480199488,0.0400776674111069,0.457385690244564,0.457385690244564,0.260570864760605
"Frustrated_Freq_30_Day","~~","Upset_Freq_30_Day",1486.12526885668,0.0312781533898361,0.0303295025566324,-0.54221808543223,-0.54221808543223,-0.54221808543223
"Dont_Feel_Community","~~","Feel_Close_Others",1481.14056613351,0.0942381515953748,0.0861221585611667,0.476653727567722,0.476653727567722,0.476653727567722
"Internalizing","=~","Avoid_Distraction",1457.36373402361,0.206492095764326,0.171150806946241,-0.233703498431604,-0.233703498431604,-0.228501121935458
"Angry_Ready_Hit","~~","Good_Influence_People",1407.30997451681,0.0263221540511458,0.0256470679768977,-1.30005824650908,-1.30005824650908,-1.30005824650908
"Warmth","=~","Upset_Freq_30_Day",1386.32230398768,0.0794936550258668,0.0736397612489551,-0.510283452955483,-0.510283452955483,-0.338771510634286
"Good_Influence_People","~~","When_Insult_Get_Even",1372.86089242971,0.0346510072523487,0.0334905267664785,-0.922767985530803,-0.922767985530803,-0.922767985530803
"Others_Turn_To_Me","~~","Good_Influence_People",1369.19704340204,0.0389570585538145,0.0374963125117424,-0.563437934221084,-0.563437934221084,-0.563437934221084
"I_Am_Warm_Person","~~","Most_See_Love",1367.30934638297,0.0543165047502992,0.0515182153609208,-0.467138794470289,-0.467138794470289,-0.467138794470289
"Restless_Freq_30_Day","~~","Jittery_Freq_30_Day",1356.35657537126,0.0586234129452913,0.0553770228661293,-0.576524015910261,-0.576524015910261,-0.576524015910261
"Effective_Talking_People","~~","When_Insult_Get_Even",1348.67428965678,0.0167212164964763,0.0164462157621693,-0.799934433158056,-0.799934433158056,-0.799934433158056
"Enthusiastic_Freq","~~","Full_Of_Life_Freq",1332.26007484425,0.048483835770776,0.0462418533473469,-0.519002894727628,-0.519002894727628,-0.519002894727628
"Keep_Work_Problems","~~","Like_Difficult_Things",1328.93032198199,0.0324037856765973,0.0313867365910142,-0.420361469876286,-0.420361469876286,-0.420361469876286
"Disinhibited_Externalizing","=~","No_Good_Sense",1315.06007762733,0.0621848010370439,0.0585442391722523,0.418963816991764,0.418963816991764,0.258319186506111
"Warmth","=~","Good_Influence_People",1293.19718656585,0.17316401438924,0.147604266978297,0.516773131279858,0.516773131279858,0.356574513772508
"Warmth","=~","Avoid_Distraction",1278.47467231684,0.131310403665932,0.116069297374469,0.417239417960159,0.417239417960159,0.407951279985372
"Disinhibited_Externalizing","=~","Full_Of_Life_Freq",1260.94686853027,0.028571118226005,0.027777484434214,-0.280638426260042,-0.280638426260042,-0.179349154019193
"Internalizing","=~","Angry_Ready_Hit",1248.95969396697,0.173694915917194,0.147989834122659,-0.359351288511845,-0.359351288511845,-0.248708477714647
"Angry_Ready_Hit","~~","Effective_Talking_People",1228.53036115116,0.0191239602210615,0.0187650972477512,-1.08805479020995,-1.08805479020995,-1.08805479020995
"Full_Of_Life_Freq","~~","Extreme_Happy_Freq",1221.74016983879,0.0318947193299664,0.0309088889908037,-0.475047610632458,-0.475047610632458,-0.475047610632458
"If_Go_Wrong_It_Will","~~","Hardly_Expect_Go_My_Way",1207.54259953574,0.0339432556860266,0.0328289347595822,-0.464950146482171,-0.464950146482171,-0.464950146482171
"Will","~~","Change_For_Better",1205.91971364851,0.0550934366104459,0.0522166423359026,-0.487057330460562,-0.487057330460562,-0.487057330460562
"Good_Influence_People","~~","Enjoy_Hurting_Say_Mean",1205.80058206825,0.0420454211004394,0.0403489332125637,-1.43178233894682,-1.43178233894682,-1.43178233894682
"Internalizing","=~","Exciting_Look_Forward",1138.46091123746,0.149066487998083,0.129728339965591,0.263592368183017,0.263592368183017,0.183570425879682
"Detachment","=~","Enjoy_Hurting_Say_Mean",1127.71246682365,0.0877214023327071,0.0806469396893188,-0.520029381572702,-0.520029381572702,-0.35462896772155
"Plan_Future","~~","Helpful_Set_Future_Goal",1116.56738250865,0.0184376961901156,0.0181039019461764,-0.460477653063256,-0.460477653063256,-0.460477653063256
"Warmth","=~","Full_Of_Life_Freq",1113.5623506033,0.026958920373373,0.0262512159333224,-0.383635324565417,-0.383635324565417,-0.245171996304706
"Detachment","=~","Minor_Setback_Irritate",1103.34189692988,0.0911858374673679,0.0835658183385237,-0.321012868890681,-0.321012868890681,-0.253116088223606
"Nervous_Freq_30_Day","~~","Restless_Freq_30_Day",1096.64844711556,0.0730877562080259,0.0681097662192106,-0.485209307071935,-0.485209307071935,-0.485209307071935
"Warmth","=~","Sense_Of_Direction",1091.52207997738,0.0305051215295572,0.0296021056977175,-0.54613528433396,-0.54613528433396,-0.311131255171283
"Effective_Talking_People","~~","Enjoy_Hurting_Say_Mean",1086.29741716612,0.0253816615782708,0.0247533796725048,-1.20282780345964,-1.20282780345964,-1.20282780345964
"Disinhibited_Externalizing","=~","Dont_Like_Help",1065.03466156661,0.0455362751963115,0.043553032330477,-0.308438486216107,-0.308438486216107,-0.304274908372336
"Disinhibited_Externalizing","=~","Upset_Freq_30_Day",1062.11253802819,0.106271347600048,0.0960626412593927,-0.300905691124258,-0.300905691124258,-0.199768116180317
"Disinhibited_Externalizing","=~","Gave_Up",1056.20772391206,0.0371093729701954,0.0357815423689762,0.341731767308822,0.341731767308822,0.243260711541114
"Upset_Think_Day","~~","Minor_Setback_Irritate",1055.83186290329,0.0181891605636153,0.017864225301266,-0.436961391656312,-0.436961391656312,-0.436961391656312
"Good_Influence_People","~~","Sometimes_Just_Hit_Someone",1054.05343068966,0.0525330350923708,0.0499110558442096,-1.42198674573126,-1.42198674573126,-1.42198674573126
"Internalizing","=~","Enjoy_Hurting_Say_Mean",1044.98700614841,0.107741463702193,0.0972622829717947,-0.367482009941233,-0.367482009941233,-0.250600613654089
"Warmth","=~","When_Insult_Get_Even",1016.04922291106,0.0409051928333276,0.0392977123324597,0.333077777159048,0.333077777159048,0.28029570013827
"Internalizing","=~","Sense_Of_Direction",1012.87309860269,0.0460461234798691,0.0440192095227006,0.274999822468133,0.274999822468133,0.156666338782671
"Detachment","=~","When_Insult_Get_Even",995.215213186033,0.0484787224546033,0.0462372019730732,-0.301010111226512,-0.301010111226512,-0.25330970238044
"Others_Turn_To_Me","~~","Effective_Talking_People",990.96914327368,0.0449626902032152,0.0430280340386806,-0.457534691049334,-0.457534691049334,-0.457534691049334
"Warmth","=~","Enjoy_Hurting_Say_Mean",984.316427147557,0.102634095017425,0.0930808284282224,0.534487217540519,0.534487217540519,0.36449055556171
"Like_Difficult_Things","~~","Good_Influence_People",981.035909071522,0.0320074617080264,0.0310147580280596,-0.513071044919509,-0.513071044919509,-0.513071044919509
"Enthusiastic_Freq","~~","Felt_Close_Others_Freq",974.472551379991,0.0414369997804869,0.0397882923203429,-0.947853110331674,-0.947853110331674,-0.947853110331674
"Detachment","=~","Upset_Think_Day",965.351079427254,0.0876054896859784,0.0805489587141313,-0.30677809230745,-0.30677809230745,-0.239944275692277
"Detachment","=~","Mood_Up_Down",958.617955759117,0.095172771439118,0.0869020614108728,-0.318317648468542,-0.318317648468542,-0.232252811910882
"Too_Many_Things","~~","No_Sense_Planning",955.409001868774,0.0349302622366814,0.0337513197857317,-0.377448027285018,-0.377448027285018,-0.377448027285018
"Warmth","=~","Nervous_Freq_30_Day",948.908656457778,0.0479539973574553,0.0457596397154619,-0.399792906365831,-0.399792906365831,-0.287133916449237
"Warmth","=~","Angry_Freq",935.623478270173,0.0586017043821287,0.0553576516451318,0.402204940892949,0.402204940892949,0.277279264143841
"Disinhibited_Externalizing","=~","Enjoy_Convo",932.180113656296,0.0571215520397959,0.0540349895710437,-0.470277938680658,-0.470277938680658,-0.33267833953714
"Internalizing","=~","When_Insult_Get_Even",918.838420887488,0.0793093842484681,0.0734816035197284,-0.216585759082133,-0.216585759082133,-0.18226446214161
"Warmth","=~","Frustrated_Freq_30_Day",903.988431713706,0.0385054207658756,0.0370777272760682,-0.395223084414852,-0.395223084414852,-0.26097537397924
"Warmth","=~","Irritable_Freq_30_Day",887.454168208177,0.0576906065370805,0.0545439339070635,-0.393194767096636,-0.393194767096636,-0.267428355133512
"Detachment","=~","Angry_Ready_Hit",885.048377581446,0.201049829244603,0.16739507749737,-0.42114471551496,-0.42114471551496,-0.291474989949125
"Warmth","=~","Restless_Freq_30_Day",883.440636234818,0.0934698822810639,0.0854800701836235,-0.387484750539823,-0.387484750539823,-0.284018973499586
"Antagonistic_Externalizing","=~","Positive_About_Self",882.609157182645,0.169557126191175,0.144975497471732,0.873016589478656,0.873016589478656,0.329594748425226
"Detachment","=~","Irritable_Freq_30_Day",872.109815490543,0.0585508392549885,0.0553122600102955,0.327079622875448,0.327079622875448,0.222460928511288
"Antagonistic_Externalizing","=~","Enthusiastic_Freq",870.395986728557,0.0553162218853051,0.0524167266058732,0.37165968448315,0.37165968448315,0.225148363333796
"Full_Of_Life_Freq","~~","Felt_Close_Others_Freq",869.152290648756,0.0329249388508036,0.0318754418761877,-0.866516980864803,-0.866516980864803,-0.866516980864803
"Disinhibited_Externalizing","=~","Angry_Freq",866.205605446045,0.0779179077621846,0.0722855675753141,0.261672175880083,0.261672175880083,0.180396274444469
"Disinhibited_Externalizing","=~","People_Take_Advantage",862.176190636717,0.0560975664543065,0.0531177878220532,-0.294162759822928,-0.294162759822928,-0.258706469465333
"Warmth","=~","Cautious_Person",851.296089724341,0.0564551713742102,0.0534383028299959,-0.354355015178573,-0.354355015178573,-0.354136788610773
"Detachment","=~","Most_See_Love",849.511907369043,0.0353554297735985,0.0341481087140574,-0.336345047120868,-0.336345047120868,-0.286459551202451
"Effective_Talking_People","~~","Sometimes_Just_Hit_Someone",845.038239863386,0.0448680922051889,0.0429413937892342,-1.14214659938936,-1.14214659938936,-1.14214659938936
"Detachment","=~","Like_Think_Over",843.84779822569,0.0588251113859462,0.0555569666353561,-0.260453989567618,-0.260453989567618,-0.248449997552356
"Sense_Of_Direction","~~","No_Good_Sense",833.366815533681,0.0170368130985663,0.016751422248582,0.610946342310047,0.610946342310047,0.610946342310047
"Disinhibited_Externalizing","=~","Others_Describe_Giving",829.690984018186,0.0877576364376002,0.0806775640987509,-0.390797432668928,-0.390797432668928,-0.303487463171006
"Detachment","=~","Upset_Freq_30_Day",819.349883367102,0.111615353944642,0.100408251423091,0.330161749163805,0.330161749163805,0.219191358987994
"Keep_Work_Problems","~~","Dont_Give_Up",805.423462207654,0.0287180905413024,0.027916385261769,-0.383053594516905,-0.383053594516905,-0.383053594516905
"I_Am_Warm_Person","~~","Others_Describe_Giving",797.936206426045,0.0122598549815818,0.012111371325503,-0.402477542450459,-0.402477542450459,-0.402477542450459
"Antagonistic_Externalizing","=~","Minor_Setback_Irritate",794.68558924464,0.0516886087581245,0.0491482063489881,-0.292904327070547,-0.292904327070547,-0.230952438312495
"Detachment","=~","Goal_Keep_Benefits",793.149043255501,0.0473097165874831,0.045172613065823,-0.248208500301218,-0.248208500301218,-0.213492261637911
"Internalizing","=~","Helpful_Set_Future_Goal",784.678318106874,0.0932105714560083,0.0852631449875795,-0.187476709874629,-0.187476709874629,-0.158900240294576
"Detachment","=~","Exciting_Look_Forward",781.529361070464,0.0963196235708788,0.0878572466459655,0.299618881616575,0.299618881616575,0.208659744462814
"Warmth","=~","Good_Manage_Responsibility",774.936481744213,0.063399472317747,0.0596196198777152,-0.394156959913702,-0.394156959913702,-0.284018134708398
"Internalizing","=~","Goal_Keep_Benefits",769.904748363523,0.0833522061678136,0.0769391576379937,-0.179217962814392,-0.179217962814392,-0.154151220492758
"Detachment","=~","Others_Describe_Giving",764.957909483822,0.0114087499337453,0.0112800585663241,-0.36590244003977,-0.36590244003977,-0.284154275659856
"Detachment","=~","I_Am_Warm_Person",761.785676055934,0.0621746512104077,0.0585352428996081,-0.3511735495347,-0.3511735495347,-0.297844277073508
"Warmth","=~","Exciting_Look_Forward",754.518655816355,0.0920699091222231,0.08430770626784,-0.412786504312769,-0.412786504312769,-0.287471764538481
"Antagonistic_Externalizing","=~","Avoid_Distraction",750.32880329104,0.0794755942476289,0.0736242622539528,-0.302426862489413,-0.302426862489413,-0.295694678600424
"Internalizing","=~","Good_Manage_Responsibility",730.234994037024,0.0874989717952532,0.0804589007112431,0.200252599942256,0.200252599942256,0.144296178465617
"Warmth","=~","Goal_Keep_Benefits",718.5130735389,0.0332671405529819,0.0321960693874171,0.328077234835059,0.328077234835059,0.282189867936271
"Antagonistic_Externalizing","=~","Dont_Give_Up",715.848680117075,0.0750118039448852,0.0697776560867707,-0.361387157591323,-0.361387157591323,-0.29001456177793
"Internalizing","=~","Difficult_Voice_Opinion",715.278441297528,0.033539630983651,0.0324512287465264,0.230321770173293,0.230321770173293,0.20189919367928
"Disinhibited_Externalizing","=~","More_Sucessful",706.879016859266,0.094655160450192,0.0864703003010224,0.274806200365126,0.274806200365126,0.244666231050517
"Detachment","=~","Cheerful_Freq",706.791295845357,0.177074714461315,0.150436257177058,-0.40381330961466,-0.40381330961466,-0.190402496664423
"Keep_Work_Problems","~~","Rarely_Give_Up",706.526613510052,0.034351940777776,0.0332110758664457,-0.353250709377588,-0.353250709377588,-0.353250709377588
"Detachment","=~","Enthusiastic_Freq",696.763759321716,0.0648896428529197,0.0609355563634514,0.289160718266281,0.289160718266281,0.175170897414878
"Enjoy_Plans_Future","~~","Others_Describe_Giving",693.73785027774,0.0126516903092126,0.0124936248369362,-0.48139710813383,-0.48139710813383,-0.48139710813383
"Disinhibited_Externalizing","=~","Irritable_Freq_30_Day",685.476854867542,0.0656947769482599,0.0616450210410005,-0.231067376741915,-0.231067376741915,-0.157158543602367
"Disinhibited_Externalizing","=~","Restless_Freq_30_Day",684.553931799078,0.0898804272627663,0.0824681543171675,-0.226550005812884,-0.226550005812884,-0.166056832190298
"Goal_Keep_Benefits","~~","Avoid_Distraction",678.494016014933,0.0415628718094641,0.0399043331270619,-0.332301086710712,-0.332301086710712,-0.332301086710712
"Antagonistic_Externalizing","=~","Mood_Up_Down",677.962894889974,0.0783823192211427,0.07268509305471,-0.292801371558447,-0.292801371558447,-0.213635005153924
"Enjoy_Convo","~~","Felt_Close_Others_Freq",675.548064322317,0.0429970729798761,0.0412245384898656,1.08385891213923,1.08385891213923,1.08385891213923
"Detachment","=~","Angry_Freq",673.651675204652,0.0962010457568247,0.0877585787107207,-0.291230259438919,-0.291230259438919,-0.200774204409206
"Extreme_Happy_Freq","~~","Cheerful_Freq",663.215885119858,0.0455944077462789,0.0436062084958498,-0.484181285046112,-0.484181285046112,-0.484181285046112
"Nervous_Freq_30_Day","~~","Jittery_Freq_30_Day",659.558780133123,0.0666004286416298,0.0624417793704142,-0.455391692735414,-0.455391692735414,-0.455391692735414
"Detachment","=~","Feel_Close_Others",657.640340667388,0.107935157376952,0.0974201032057594,0.308298504352111,0.308298504352111,0.259712380955621
"Warmth","=~","Jittery_Freq_30_Day",655.756995329793,0.0865326040108091,0.0796410560450593,-0.381632462725383,-0.381632462725383,-0.272633589326699
"Disinhibited_Externalizing","=~","Frustrated_Freq_30_Day",643.070234761714,0.0555157199191519,0.0525958248385009,-0.223300457100465,-0.223300457100465,-0.147450674525641
"Warmth","=~","High_Standards",637.091384917659,0.0777657778362478,0.0721546178543287,0.33791426741108,0.33791426741108,0.297719721030579
"Antagonistic_Externalizing","=~","Upset_Freq_30_Day",629.827090820077,0.0879318264304813,0.0808247578517734,0.318469419666602,0.318469419666602,0.211429142094081
"Warmth","=~","Helpful_Set_Future_Goal",625.928578472045,0.0719327549658452,0.0671056599703749,0.322725703978286,0.322725703978286,0.273533926836926
"Disinhibited_Externalizing","=~","Nervous_Freq_30_Day",623.292231938024,0.0674086648315952,0.0631516934914803,-0.216658045362647,-0.216658045362647,-0.15560542411385
"Weigh_Possibilities","~~","Cautious_Person",622.079377981033,0.0345506246394638,0.0333967461974174,-0.363041886885008,-0.363041886885008,-0.363041886885008
"If_Go_Wrong_It_Will","~~","Rarely_Good_Happen",618.937289876468,0.0245221994463573,0.023935254365019,-0.347032934965714,-0.347032934965714,-0.347032934965714
"Detachment","=~","Prefer_No_Others",612.181406666827,0.0448772619021189,0.042949792801906,-0.314216073266522,-0.314216073266522,-0.261173573172032
"Detachment","=~","Frustrated_Freq_30_Day",609.12262248198,0.0610414524474848,0.0575297527789151,0.272635711917306,0.272635711917306,0.180028319880968
"Internalizing","=~","High_Standards",602.024978508525,0.106070475651669,0.095898478430296,-0.169645882479165,-0.169645882479165,-0.149466755661289
"Detachment","=~","Will",596.874704358927,0.0614655009247065,0.0579062634359385,-0.230801028139537,-0.230801028139537,-0.192889243979249
"Detachment","=~","Good_Manage_Responsibility",573.414995083319,0.0523995603447726,0.0497905570462289,0.241995108011026,0.241995108011026,0.1743742145294
"Felt_Close_Others_Freq","~~","Others_Describe_Giving",570.519064819977,0.0211885693850789,0.0207489292578332,0.97013578824493,0.97013578824493,0.97013578824493
"Detachment","=~","Good_Spirits_Freq",561.196447044581,0.100309488689604,0.0911647947424918,-0.352269761668623,-0.352269761668623,-0.16333157437196
"Warmth","=~","Like_Difficult_Things",560.589536732198,0.0569811831002318,0.0539093637723051,0.292662004503434,0.292662004503434,0.259989167722133
"Internalizing","=~","Enjoy_Convo",560.422142011416,0.0911291410464636,0.0835181992839682,-0.297383075009705,-0.297383075009705,-0.210371590589221
"People_Mean","~~","People_Take_Advantage",559.259101716752,0.0434182331100897,0.041611533834016,-0.368442171074082,-0.368442171074082,-0.368442171074082
"Internalizing","=~","Like_Think_Over",542.656064210794,0.0560630727746213,0.0530868602642504,-0.146467905854201,-0.146467905854201,-0.139717255942718
"Internalizing","=~","Difficult_Arrange",541.828489384223,0.0779145884174593,0.0722827107589755,-0.248334117508899,-0.248334117508899,-0.156797486412018
"Antagonistic_Externalizing","=~","Rarely_Give_Up",536.161142068112,0.0897304522227365,0.0823418782504538,-0.311289044657265,-0.311289044657265,-0.254090364962525
"Warmth","=~","People_Take_Advantage",535.799213308976,0.0454598637281875,0.0434831267133243,-0.304881546796986,-0.304881546796986,-0.268133638867239
"Detachment","=~","Helpful_Set_Future_Goal",532.921179426018,0.0614808975028112,0.0579199283260284,-0.21208562474935,-0.21208562474935,-0.179757997958338
"Enthusiastic_Freq","~~","Positive_About_Self",525.926092764986,0.0168597305312674,0.0165801929460407,-0.843918851865316,-0.843918851865316,-0.843918851865316
"Too_Much_Get_Done","~~","Dont_Give_Up",524.498034860268,0.018415564119487,0.0180825635116928,-0.336307047379265,-0.336307047379265,-0.336307047379265
"Antagonistic_Externalizing","=~","Upset_Think_Day",513.589651721944,0.0802881480246954,0.0743210486678968,-0.245274230028244,-0.245274230028244,-0.191838664061819
"Keep_Work_Problems","~~","High_Standards",511.802438912307,0.0420889564832828,0.0403890245851175,-0.316347358179484,-0.316347358179484,-0.316347358179484
"Full_Of_Life_Freq","~~","Positive_About_Self",506.372465974328,0.0205031572069353,0.0200912236891569,-0.782558547640282,-0.782558547640282,-0.782558547640282
"Plan_Future","~~","Know_Want_Life",501.744390821247,0.0367247006510915,0.0354237731849423,-0.362457407907646,-0.362457407907646,-0.362457407907646
"Like_Difficult_Things","~~","Effective_Talking_People",490.33313204526,0.0269517536107734,0.0262444204569599,-0.355959445576886,-0.355959445576886,-0.355959445576886
"Enthusiastic_Freq","~~","Extreme_Happy_Freq",485.417332480782,0.0437980583914965,0.0419602796148038,-0.348282592548531,-0.348282592548531,-0.348282592548531
"Warmth","=~","Angry_Ready_Hit",479.384250427037,0.17942837169797,0.152131639363275,0.33807853355429,0.33807853355429,0.233986912981975
"Extreme_Happy_Freq","~~","Felt_Close_Others_Freq",475.196457479489,0.0174122992121407,0.0171142999014503,-0.663843970932519,-0.663843970932519,-0.663843970932519
"Enthusiastic_Freq","~~","Exciting_Look_Forward",474.498685902565,0.0154438480395126,0.0152089631241841,-0.511261763509211,-0.511261763509211,-0.511261763509211
"Antagonistic_Externalizing","=~","Irritable_Freq_30_Day",474.111061645149,0.0593914621764952,0.0560618659833984,0.265344285520304,0.265344285520304,0.180471945449897
"Nothing_Cheer","~~","Hopeless_Freq",472.673931655265,0.0357032055564948,0.0344724293262287,-0.531982713476187,-0.531982713476187,-0.531982713476187
"Warmth","=~","No_Sense_Planning",469.145798049835,0.0597841305622124,0.0564116114198625,-0.270714770568321,-0.270714770568321,-0.257615194292648
"Upset_Freq_30_Day","~~","Good_Spirits_Freq",468.266241040767,0.00824332646164407,0.00817592960478441,-0.715918168138745,-0.715918168138745,-0.715918168138745
"Disinhibited_Externalizing","=~","Jittery_Freq_30_Day",467.090905848034,0.109091725451274,0.0983613194002379,-0.217034206520283,-0.217034206520283,-0.15504687717733
"Warmth","=~","Like_Think_Over",465.960802866726,0.0366806751283016,0.0353828097777186,0.263412974133008,0.263412974133008,0.251272204064704
"Others_Describe_Giving","~~","Important_Sympathetic",464.768573670296,0.0236142786778532,0.0230695088665181,-0.311178304458434,-0.311178304458434,-0.311178304458434
